0,23-34-79-212,-0.5212047696113586
0,120,-0.07753197103738785
0,66,-0.07478365302085876
0,179,0.06348735094070435
0,145,0.05427573621273041
0,157,0.05046381428837776
0,7,-0.04395246505737305
0,267,-0.04261557012796402
0,104,0.04088415950536728
0,114,-0.04021497443318367
0,159,0.03919386863708496
0,221,-0.03724850341677666
0,55,-0.036679934710264206
0,24,-0.03558390587568283
0,226,-0.03219396993517876
0,128,0.031271860003471375
0,223,-0.030971642583608627
0,181,0.027372561395168304
0,111,-0.023981992155313492
0,106,0.02331641875207424
0,33,0.02246895246207714
0,87,0.021131619811058044
0,91,0.02026882953941822
0,89,-0.020222414284944534
0,53,0.02006029151380062
0,235,-0.018503062427043915
0,48,0.016972336918115616
0,176,0.016716718673706055
0,263,0.01649184338748455
0,210,-0.015128999948501587
0,139,0.01268862560391426
0,47,0.012239817529916763
0,78,0.012012076564133167
0,129,-0.011687647551298141
0,30,-0.011296804994344711
0,198,-0.01100882701575756
0,123,0.010151765309274197
0,3,0.009385591372847557
0,126,0.00889963936060667
0,205,-0.007992753759026527
0,40,0.007941149175167084
0,46,-0.00709383562207222
0,204,0.007011618465185165
0,259,0.0070083048194646835
0,146,0.006824791431427002
0,191,-0.0067737530916929245
0,4,0.00655025988817215
0,133,0.006318640895187855
0,88,0.006132879294455051
0,93,0.005886752158403397
0,142,0.005493012256920338
0,19,0.0052603017538785934
0,217,-0.005249973386526108
0,101,-0.0050270091742277145
0,166,-0.004840372130274773
0,245,0.0038972552865743637
0,160,-0.0031752269715070724
0,27,-0.003138367086648941
0,45,0.0030900798738002777
0,209,-0.0026619024574756622
0,234,0.0023640133440494537
0,122,-0.0022491179406642914
0,22,-0.0019138064235448837
0,99,-0.001881064847111702
0,248,-0.0016163680702447891
0,271,-0.0015922971069812775
0,137,0.0015590265393257141
0,171,-0.001526346430182457
0,190,0.001468239352107048
0,260,-0.0013763178139925003
0,178,-0.0013678111135959625
0,153,0.0013653021305799484
0,36,0.001308860257267952
0,16,-0.0011198688298463821
0,80,-0.0010323915630578995
0,64,0.0010187849402427673
0,219,-0.0009465068578720093
0,155,-0.0009310618042945862
0,174,-0.0008960384875535965
0,82,-0.0008920170366764069
0,161,0.0008839964866638184
0,70,-0.0008709244430065155
0,261,-0.0008463207632303238
0,50,-0.0007086265832185745
0,21,-0.0006433390080928802
0,272,0.0005482416599988937
0,163,-0.0005240309983491898
0,41,0.0005144644528627396
0,250,-0.0004642028361558914
0,241,0.0003599599003791809
0,216,-0.00025961175560951233
0,184,-0.0002421792596578598
0,52,-0.00022568367421627045
0,107,-0.0002063903957605362
0,119,0.00017700716853141785
0,121,0.0001506563276052475
0,169,-0.00011753290891647339
0,218,-0.00011600740253925323
0,243,0.0001126956194639206
0,140,0.000112215057015419
0,116,0.00011172890663146973
0,1,0.0001115705817937851
0,86,0.00010501407086849213
0,154,0.00010314956307411194
0,152,-0.00010279379785060883
0,105,9.777583181858063e-05
0,183,-8.897297084331512e-05
0,118,-8.69501382112503e-05
0,136,-8.383207023143768e-05
0,130,-7.652677595615387e-05
0,10,7.197447121143341e-05
0,12,-6.848759949207306e-05
0,9,-5.7330355048179626e-05
0,42,-5.2737072110176086e-05
0,85,5.2070245146751404e-05
0,232,5.199015140533447e-05
0,187,-5.129911005496979e-05
0,197,-5.04273921251297e-05
0,15,4.920735955238342e-05
0,13,4.8877671360969543e-05
0,254,-4.620291292667389e-05
0,247,-4.270114004611969e-05
0,196,-4.063732922077179e-05
0,253,3.972835838794708e-05
0,56,3.9346516132354736e-05
0,131,-3.9326027035713196e-05
0,39,-3.6207959055900574e-05
0,214,3.598630428314209e-05
0,81,3.2592564821243286e-05
0,230,-3.165192902088165e-05
0,228,-3.138743340969086e-05
0,92,3.1208619475364685e-05
0,60,3.076530992984772e-05
0,244,3.063306212425232e-05
0,143,2.9938295483589172e-05
0,252,2.9128044843673706e-05
0,26,-2.876482903957367e-05
0,273,2.8487294912338257e-05
0,156,-2.8481706976890564e-05
0,242,-2.7934089303016663e-05
0,18,2.6343390345573425e-05
0,94,-2.5471672415733337e-05
0,32,-2.4244189262390137e-05
0,193,-2.374500036239624e-05
0,249,2.3478642106056213e-05
0,225,2.285093069076538e-05
0,188,2.2215768694877625e-05
0,236,2.129003405570984e-05
0,144,2.0930543541908264e-05
0,124,2.0587816834449768e-05
0,58,-1.9915401935577393e-05
0,256,-1.9807368516921997e-05
0,44,-1.9399449229240417e-05
0,62,1.9041821360588074e-05
0,175,1.891516149044037e-05
0,222,1.8736347556114197e-05
0,127,-1.666322350502014e-05
0,268,1.6489997506141663e-05
0,266,-1.623295247554779e-05
0,108,-1.6042962670326233e-05
0,203,1.58846378326416e-05
0,206,1.586414873600006e-05
0,173,1.5081837773323059e-05
0,76,-1.5040859580039978e-05
0,151,1.5040859580039978e-05
0,109,-1.4748424291610718e-05
0,63,-1.4593824744224548e-05
0,208,-1.4035031199455261e-05
0,200,-1.3696029782295227e-05
0,43,-1.3403594493865967e-05
0,177,-1.3392418622970581e-05
0,239,-1.3122335076332092e-05
0,20,1.304037868976593e-05
0,180,-1.259148120880127e-05
0,238,-1.2498348951339722e-05
0,167,1.1816620826721191e-05
0,201,-1.1807307600975037e-05
0,65,-1.1496245861053467e-05
0,110,1.1382624506950378e-05
0,75,1.1185184121131897e-05
0,125,-1.0831281542778015e-05
0,220,-1.0095536708831787e-05
0,149,9.894371032714844e-06
0,73,9.745359420776367e-06
0,262,-9.249895811080933e-06
0,84,-9.216368198394775e-06
0,258,-9.06921923160553e-06
0,25,-8.957460522651672e-06
0,229,8.692964911460876e-06
0,132,-8.678063750267029e-06
0,59,8.238479495048523e-06
0,172,8.085742592811584e-06
0,189,8.061528205871582e-06
0,170,-7.854774594306946e-06
0,270,7.828697562217712e-06
0,186,7.82497227191925e-06
0,37,7.515773177146912e-06
0,115,7.513910531997681e-06
0,5,-7.4803829193115234e-06
0,49,-6.588175892829895e-06
0,57,-6.50063157081604e-06
0,103,-6.446614861488342e-06
0,11,6.431713700294495e-06
0,227,-6.398186087608337e-06
0,255,-6.204470992088318e-06
0,233,6.172806024551392e-06
0,102,5.662441253662109e-06
0,215,5.4426491260528564e-06
0,199,-5.4407864809036255e-06
0,0,5.381181836128235e-06
0,150,5.362555384635925e-06
